iter	Passed	Remaining
400	20961	135858
401	21003	135736
402	21043	135605
403	21084	135482
404	21127	135370
405	21172	135271
406	21223	135215
407	21262	135079
408	21307	134980
409	21347	134856
410	21386	134719
411	21426	134593
412	21472	134505
413	21512	134376
414	21552	134247
415	21605	134205
416	21653	134128
417	21697	134028
418	21734	133885
419	21775	133765
420	21813	133627
421	21859	133537
422	21899	133413
423	21945	133328
424	21989	133229
425	22029	133107
426	22077	133032
427	22120	132928
428	22162	132819
429	22207	132727
430	22247	132609
431	22290	132505
432	22331	132391
433	22396	132418
434	22443	132337
435	22483	132222
436	22526	132116
437	22571	132025
438	22617	131943
439	22668	131891
440	22715	131813
441	22765	131754
442	22813	131678
443	22865	131631
444	22911	131548
445	22950	131422
446	22987	131289
447	23030	131190
448	23069	131068
449	23149	131181
450	23269	131515
451	23357	131670
452	23469	131957
453	23571	132185
454	23782	133026
455	23844	133025
456	23917	133090
457	23975	133071
458	24049	133134
459	24110	133130
460	24174	133141
461	24251	133225
462	24303	133169
463	24351	133096
464	24415	133105
465	24477	133104
466	24552	133171
467	24612	133162
468	24651	133032
469	24690	132909
470	24728	132779
471	24770	132667
472	24812	132562
473	24857	132470
474	24897	132349
475	24937	132233
476	24979	132122
477	25019	132006
478	25059	131889
479	25096	131758
480	25136	131641
481	25173	131508
482	25216	131409
483	25255	131285
484	25297	131180
485	25340	131084
486	25381	130973
487	25423	130866
488	25472	130803
489	25530	130777
490	25580	130718
491	25631	130658
492	25679	130587
493	25721	130482
494	25767	130396
495	25805	130276
496	25846	130170
497	25885	130049
498	25927	129949
499	25971	129855
500	26013	129755
501	26056	129657
502	26103	129582
503	26149	129503
504	26188	129384
505	26228	129277
506	26286	129256
507	26332	129174
508	26376	129083
509	26419	128988
510	26458	128875
511	26507	128808
512	26550	128715
513	26589	128601
514	26630	128500
515	26673	128405
516	26722	128338
517	26767	128255
518	26813	128177
519	26853	128070
520	26902	128007
521	26948	127929
522	26991	127835
523	27049	127815
524	27095	127734
525	27134	127623
526	27180	127547
527	27224	127462
528	27267	127366
529	27312	127286
530	27359	127214
531	27408	127152
532	27459	127095
533	27503	127008
534	27545	126913
535	27584	126806
536	27623	126697
537	27667	126613
538	27716	126548
539	27772	126517
540	27821	126455
541	27860	126347
542	27901	126250
543	27939	126140
544	27984	126057
545	28025	125961
546	28070	125882
547	28121	125828
548	28163	125735
549	28200	125620
550	28240	125520
551	28288	125451
552	28326	125344
553	28364	125234
554	28415	125181
555	28465	125126
556	28525	125111
557	28579	125073
558	28620	124979
559	28661	124883
560	28700	124778
561	28738	124671
562	28777	124566
563	28817	124465
564	28855	124358
565	28892	124250
566	28935	124160
567	28983	124100
568	29029	124025
569	29083	123989
570	29134	123937
571	29174	123837
572	29212	123731
573	29259	123666
574	29305	123592
575	29350	123515
576	29397	123449
577	29439	123361
578	29482	123275
579	29529	123211
580	29572	123126
581	29610	123022
582	29651	122928
583	29689	122824
584	29731	122737
585	29770	122639
586	29808	122535
587	29849	122445
588	29892	122362
589	29932	122265
590	29977	122191
591	30018	122101
592	30058	122009
593	30099	121918
594	30139	121822
595	30190	121775
596	30230	121679
597	30275	121608
598	30324	121550
599	30374	121498
600	30419	121422
601	30460	121337
602	30521	121325
603	30559	121227
604	30606	121161
605	30666	121148
606	30718	121102
607	30759	121013
608	30806	120949
609	30849	120868
610	30892	120788
611	30935	120709
612	30982	120646
613	31035	120602
614	31082	120539
615	31126	120463
616	31179	120423
617	31228	120367
618	31271	120287
619	31310	120193
620	31361	120143
621	31401	120053
622	31445	119978
623	31494	119921
624	31562	119936
625	31623	119925
626	31679	119895
627	31724	119826
628	31771	119762
629	31824	119719
630	31867	119640
631	31920	119601
632	31967	119536
633	32022	119505
634	32077	119470
635	32117	119381
636	32169	119333
637	32228	119315
638	32278	119263
639	32319	119179
640	32364	119105
641	32388	118960
642	32433	118889
643	32471	118791
644	32524	118753
645	32565	118668
646	32605	118580
647	32647	118496
648	32692	118429
649	32745	118388
650	32796	118338
651	32844	118280
652	32890	118213
653	32928	118120
654	32979	118070
655	33035	118040
656	33088	117999
657	33151	117995
658	33208	117966
659	33258	117914
660	33310	117871
661	33357	117809
662	33394	117713
663	33434	117623
664	33497	117620
665	33557	117604
666	33600	117524
667	33641	117442
668	33682	117359
669	33732	117309
670	33791	117287
671	33838	117227
672	33897	117206
673	33938	117124
674	33977	117035
675	34022	116964
676	34063	116881
677	34108	116814
678	34151	116739
679	34196	116671
680	34238	116592
681	34281	116518
682	34325	116445
683	34371	116380
684	34414	116305
685	34455	116225
686	34513	116200
687	34560	116139
688	34607	116079
689	34647	115994
690	34688	115911
691	34730	115836
692	34774	115765
693	34837	115756
694	34882	115690
695	34931	115635
696	34971	115550
697	35009	115460
698	35054	115394
699	35091	115302
700	35129	115211
701	35173	115139
702	35211	115050
703	35250	114963
704	35289	114878
705	35328	114793
706	35365	114701
707	35412	114640
708	35461	114587
709	35510	114533
710	35564	114495
711	35606	114419
712	35645	114336
713	35697	114292
714	35756	114270
715	35793	114180
716	35837	114109
717	35875	114023
718	35915	113941
719	35956	113861
720	36001	113797
721	36049	113739
722	36095	113679
723	36144	113626
724	36194	113577
725	36234	113495
726	36272	113408
727	36311	113322
728	36347	113231
729	36386	113146
730	36424	113061
731	36462	112974
732	36500	112886
733	36542	112812
734	36591	112761
735	36646	112728
736	36686	112649
737	36733	112590
738	36772	112508
739	36813	112431
740	36853	112352
741	36899	112288
742	36939	112209
743	36981	112137
744	37024	112066
745	37067	111998
746	37115	111943
747	37159	111877
748	37203	111810
749	37248	111745
750	37295	111687
751	37351	111656
752	37393	111584
753	37434	111510
754	37476	111435
755	37523	111378
756	37562	111298
757	37609	111241
758	37653	111175
759	37692	111093
760	37744	111052
761	37792	110997
762	37840	110943
763	37890	110895
764	37941	110847
765	37984	110779
766	38038	110743
767	38093	110707
768	38136	110640
769	38175	110559
770	38221	110498
771	38268	110443
772	38321	110404
773	38366	110340
774	38413	110282
775	38455	110212
776	38534	110248
777	38575	110173
778	38618	110104
779	38657	110024
780	38695	109943
781	38738	109875
782	38780	109804
783	38822	109731
784	38878	109701
785	38936	109674
786	39006	109685
787	39077	109695
788	39121	109630
789	39164	109562
790	39206	109489
791	39245	109412
792	39289	109347
793	39325	109259
794	39363	109178
795	39403	109101
796	39447	109036
797	39499	108995
798	39538	108915
799	39574	108829
800	39615	108756
801	39652	108673
802	39690	108592
803	39738	108539
804	39783	108478
805	39824	108406
806	39867	108338
807	39915	108285
808	39984	108288
809	40026	108220
810	40072	108162
811	40131	108136
812	40180	108086
813	40233	108047
814	40290	108017
815	40331	107946
816	40383	107902
817	40441	107876
818	40507	107871
819	40552	107809
820	40617	107801
821	40671	107765
822	40713	107694
823	40761	107641
824	40814	107602
825	40857	107535
826	40898	107464
827	40940	107394
828	40986	107335
829	41025	107260
830	41063	107179
831	41102	107102
832	41157	107068
833	41201	107005
834	41240	106928
835	41278	106850
836	41323	106790
837	41368	106728
838	41415	106673
839	41457	106605
840	41498	106534
841	41540	106466
842	41578	106387
843	41616	106309
844	41652	106227
845	41690	106149
846	41733	106082
847	41773	106009
848	41814	105939
849	41852	105861
850	41889	105783
851	41927	105703
852	41966	105629
853	42009	105565
854	42070	105544
855	42128	105517
856	42177	105469
857	42223	105411
858	42265	105344
859	42303	105267
860	42341	105190
861	42383	105122
862	42421	105046
863	42463	104980
864	42532	104978
865	42589	104948
866	42631	104881
867	42684	104841
868	42730	104785
869	42786	104752
870	42834	104702
871	42878	104638
872	42919	104569
873	42957	104494
874	42995	104417
875	43043	104365
876	43088	104306
877	43130	104239
878	43198	104237
879	43248	104189
880	43291	104126
881	43329	104048
882	43381	104008
883	43441	103984
884	43480	103911
885	43520	103839
886	43558	103765
887	43596	103687
888	43634	103614
889	43675	103544
890	43719	103484
891	43758	103411
892	43800	103346
893	43846	103289
894	43888	103224
895	43929	103155
896	43968	103084
897	44013	103025
898	44052	102953
899	44092	102883
900	44135	102818
901	44181	102764
902	44238	102732
903	44293	102697
904	44349	102665
905	44397	102615
906	44439	102548
907	44480	102482
908	44534	102444
909	44577	102380
910	44615	102306
911	44663	102254
912	44709	102199
913	44757	102148
914	44821	102134
915	44882	102112
916	44923	102044
917	44965	101980
918	45005	101910
919	45047	101846
920	45088	101780
921	45137	101730
922	45177	101662
923	45216	101590
924	45253	101514
925	45292	101442
926	45334	101379
927	45375	101311
928	45418	101250
929	45458	101182
930	45501	101119
931	45539	101046
932	45582	100985
933	45627	100928
934	45671	100868
935	45714	100805
936	45760	100750
937	45811	100706
938	45862	100662
939	45903	100597
940	45942	100525
941	45978	100450
942	46017	100379
943	46059	100316
944	46101	100252
945	46139	100180
946	46179	100111
947	46218	100043
948	46258	99975
949	46300	99911
950	46339	99842
951	46380	99776
952	46424	99718
953	46468	99658
954	46529	99637
955	46580	99593
956	46617	99519
957	46668	99474
958	46715	99423
959	46763	99372
960	46810	99319
961	46850	99253
962	46889	99184
963	46930	99118
964	46973	99057
965	47020	99005
966	47060	98939
967	47101	98874
968	47142	98808
969	47180	98737
970	47217	98666
971	47254	98592
972	47293	98523
973	47330	98451
974	47372	98389
975	47421	98341
976	47469	98290
977	47510	98227
978	47556	98173
979	47595	98105
980	47633	98035
981	47675	97972
982	47714	97905
983	47754	97838
984	47794	97773
985	47834	97707
986	47874	97640
987	47915	97576
988	47955	97510
989	47994	97443
990	48033	97375
991	48079	97323
992	48126	97270
993	48181	97236
994	48237	97201
995	48294	97170
996	48340	97116
997	48379	97050
998	48418	96982
999	48459	96919
1000	48502	96858
1001	48548	96806
1002	48593	96751
1003	48644	96707
1004	48685	96644
1005	48729	96587
1006	48776	96535
1007	48825	96489
1008	48872	96437
1009	48912	96373
1010	48952	96306
1011	48997	96252
1012	49044	96200
1013	49080	96128
1014	49118	96060
1015	49178	96033
1016	49227	95986
1017	49268	95923
1018	49305	95853
1019	49359	95814
1020	49404	95760
1021	49444	95696
1022	49484	95630
1023	49531	95580
1024	49568	95509
1025	49607	95444
1026	49648	95380
1027	49686	95312
1028	49766	95325
1029	49828	95303
1030	49877	95256
1031	49929	95215
1032	49979	95168
1033	50021	95107
1034	50059	95040
1035	50097	94972
1036	50134	94902
1037	50173	94836
1038	50216	94778
1039	50257	94716
1040	50299	94655
1041	50337	94587
1042	50379	94527
1043	50416	94459
1044	50458	94398
1045	50504	94346
1046	50548	94288
1047	50586	94221
1048	50636	94176
1049	50681	94122
1050	50727	94069
1051	50785	94039
1052	50848	94018
1053	50896	93970
1054	50950	93932
1055	51001	93888
1056	51049	93840
1057	51102	93800
1058	51154	93759
1059	51219	93741
1060	51264	93687
1061	51319	93650
1062	51369	93605
1063	51416	93555
1064	51460	93498
1065	51505	93443
1066	51545	93381
1067	51585	93318
1068	51626	93256
1069	51667	93194
1070	51711	93137
1071	51750	93074
1072	51790	93010
1073	51831	92948
1074	51871	92885
1075	51910	92821
1076	51950	92758
1077	51990	92696
1078	52029	92631
1079	52068	92566
1080	52117	92519
1081	52163	92466
1082	52215	92426
1083	52258	92367
1084	52301	92311
1085	52345	92254
1086	52387	92196
1087	52427	92133
1088	52476	92086
1089	52540	92065
1090	52584	92010
1091	52623	91946
1092	52667	91891
1093	52710	91833
1094	52753	91776
1095	52812	91747
1096	52882	91736
1097	52947	91717
1098	52989	91658
1099	53027	91593
1100	53064	91526
1101	53106	91466
1102	53150	91410
1103	53197	91361
1104	53246	91314
1105	53294	91265
1106	53337	91208
1107	53381	91154
1108	53425	91098
1109	53464	91034
1110	53500	90965
1111	53545	90911
1112	53590	90857
1113	53637	90807
1114	53692	90771
1115	53737	90718
1116	53774	90651
1117	53811	90584
1118	53849	90518
1119	53895	90466
1120	53946	90424
1121	53997	90380
1122	54038	90321
1123	54084	90269
1124	54126	90210
1125	54168	90152
1126	54224	90117
1127	54264	90056
1128	54301	89989
1129	54338	89923
1130	54381	89866
1131	54421	89804
1132	54463	89747
1133	54508	89693
1134	54558	89648
1135	54600	89591
1136	54639	89527
1137	54677	89462
1138	54717	89401
1139	54754	89335
1140	54791	89270
1141	54831	89208
1142	54871	89148
1143	54909	89083
1144	54946	89018
1145	54983	88952
1146	55027	88898
1147	55073	88847
1148	55113	88786
1149	55153	88724
1150	55190	88659
1151	55238	88611
1152	55291	88572
1153	55339	88523
1154	55379	88462
1155	55419	88402
1156	55467	88355
1157	55508	88296
1158	55549	88236
1159	55590	88177
1160	55628	88114
1161	55666	88050
1162	55711	87997
1163	55750	87935
1164	55788	87872
1165	55827	87810
1166	55871	87757
1167	55909	87693
1168	55948	87631
1169	55993	87578
1170	56033	87519
1171	56081	87471
1172	56122	87413
1173	56160	87349
1174	56200	87290
1175	56242	87232
1176	56282	87173
1177	56321	87111
1178	56361	87051
1179	56405	86997
1180	56449	86944
1181	56490	86886
1182	56533	86831
1183	56578	86779
1184	56622	86725
1185	56660	86662
1186	56697	86597
1187	56735	86536
1188	56776	86477
1189	56823	86429
1190	56871	86381
1191	56911	86322
1192	56950	86260
1193	56987	86197
1194	57032	86144
1195	57079	86096
1196	57120	86039
1197	57157	85974
1198	57194	85910
1199	57233	85850
1200	57281	85802
1201	57324	85747
1202	57361	85684
1203	57399	85622
1204	57444	85570
1205	57486	85514
1206	57527	85457
1207	57575	85409
1208	57618	85355
1209	57656	85294
1210	57702	85243
1211	57744	85188
1212	57784	85128
1213	57828	85075
1214	57872	85022
1215	57916	84969
1216	57956	84911
1217	57997	84853
1218	58056	84822
1219	58112	84787
1220	58166	84748
1221	58231	84726
1222	58276	84674
1223	58322	84624
1224	58367	84573
1225	58419	84531
1226	58461	84475
1227	58498	84412
1228	58536	84352
1229	58579	84298
1230	58622	84242
1231	58666	84190
1232	58732	84168
1233	58777	84118
1234	58819	84062
1235	58859	84004
1236	58909	83958
1237	58949	83900
1238	58990	83843
1239	59049	83811
1240	59102	83772
1241	59147	83720
1242	59186	83661
1243	59244	83627
1244	59287	83573
1245	59329	83518
1246	59366	83455
1247	59405	83395
1248	59443	83335
1249	59486	83280
1250	59536	83236
1251	59607	83222
1252	59658	83178
1253	59700	83123
1254	59743	83069
1255	59789	83020
1256	59847	82986
1257	59893	82936
1258	59945	82894
1259	59982	82833
1260	60024	82777
1261	60065	82721
1262	60103	82659
1263	60139	82597
1264	60178	82536
1265	60223	82485
1266	60258	82421
1267	60302	82369
1268	60347	82318
1269	60386	82258
1270	60423	82197
1271	60461	82136
1272	60502	82079
1273	60547	82028
1274	60590	81975
1275	60634	81922
1276	60673	81864
1277	60712	81804
1278	60758	81755
1279	60812	81717
1280	60860	81670
1281	60909	81623
1282	60953	81572
1283	60990	81510
1284	61028	81450
1285	61067	81391
1286	61107	81334
1287	61143	81271
1288	61183	81214
1289	61230	81166
1290	61277	81117
1291	61325	81070
1292	61369	81019
1293	61410	80963
1294	61453	80909
1295	61496	80856
1296	61558	80828
1297	61611	80788
1298	61662	80744
1299	61705	80691
1300	61743	80632
1301	61783	80574
1302	61832	80529
1303	61875	80476
1304	61915	80419
1305	61957	80364
1306	61995	80304
1307	62043	80257
1308	62095	80216
1309	62135	80159
1310	62192	80124
1311	62238	80074
1312	62276	80015
1313	62318	79960
1314	62358	79904
1315	62400	79849
1316	62439	79791
1317	62480	79736
1318	62520	79679
1319	62570	79635
1320	62618	79589
1321	62677	79555
1322	62721	79504
1323	62762	79448
1324	62801	79390
1325	62840	79332
1326	62879	79274
1327	62919	79217
1328	62958	79159
1329	62995	79100
1330	63034	79041
1331	63076	78988
1332	63113	78927
1333	63151	78868
1334	63190	78810
1335	63229	78753
1336	63268	78695
1337	63310	78641
1338	63349	78584
1339	63392	78531
1340	63433	78476
1341	63479	78426
1342	63522	78374
1343	63569	78326
1344	63608	78269
1345	63647	78211
1346	63686	78154
1347	63724	78095
1348	63762	78037
1349	63801	77980
1350	63845	77928
1351	63890	77878
1352	63930	77821
1353	63967	77762
1354	64005	77704
1355	64050	77654
1356	64100	77610
1357	64155	77571
1358	64219	77545
1359	64283	77517
1360	64330	77470
1361	64369	77413
1362	64408	77355
1363	64449	77301
1364	64497	77255
1365	64541	77203
1366	64586	77153
1367	64627	77099
1368	64666	77042
1369	64710	76991
1370	64755	76941
1371	64796	76887
1372	64856	76854
1373	64916	76822
1374	64960	76771
1375	65020	76739
1376	65058	76681
1377	65098	76625
1378	65145	76578
1379	65195	76534
1380	65233	76475
1381	65272	76419
1382	65321	76373
1383	65362	76319
1384	65409	76271
1385	65468	76238
1386	65512	76187
1387	65553	76132
1388	65598	76082
1389	65636	76025
1390	65682	75976
1391	65735	75936
1392	65797	75906
1393	65858	75874
1394	65903	75824
1395	65959	75787
1396	66018	75753
1397	66059	75698
1398	66102	75647
1399	66140	75588
1400	66178	75531
1401	66216	75473
1402	66254	75415
1403	66298	75364
1404	66334	75305
1405	66375	75251
1406	66420	75201
1407	66459	75144
1408	66504	75095
1409	66544	75040
1410	66588	74989
1411	66632	74938
1412	66680	74891
1413	66738	74856
1414	66803	74829
1415	66874	74808
1416	66943	74785
1417	66980	74726
1418	67019	74671
1419	67061	74618
1420	67100	74561
1421	67143	74509
1422	67192	74463
1423	67233	74410
1424	67287	74370
1425	67330	74318
1426	67370	74263
1427	67419	74217
1428	67457	74160
1429	67493	74100
1430	67533	74046
1431	67572	73990
1432	67612	73934
1433	67658	73886
1434	67702	73836
1435	67739	73777
1436	67778	73721
1437	67822	73670
1438	67868	73622
1439	67910	73570
1440	67960	73525
1441	68012	73483
1442	68085	73464
1443	68155	73441
1444	68217	73410
1445	68269	73368
1446	68321	73326
1447	68362	73272
1448	68402	73218
1449	68440	73160
1450	68482	73107
1451	68526	73057
1452	68578	73015
1453	68626	72968
1454	68666	72914
1455	68707	72860
1456	68748	72805
1457	68791	72754
1458	68838	72707
1459	68896	72671
1460	68947	72628
1461	68990	72576
1462	69029	72521
1463	69067	72464
1464	69105	72407
1465	69154	72362
1466	69213	72327
1467	69256	72275
1468	69297	72221
1469	69337	72167
1470	69384	72120
1471	69435	72077
1472	69500	72047
1473	69544	71997
1474	69598	71957
1475	69639	71903
1476	69687	71857
1477	69728	71804
1478	69775	71756
1479	69819	71706
1480	69858	71651
1481	69899	71597
1482	69938	71542
1483	69975	71484
1484	70012	71427
1485	70051	71371
1486	70092	71317
1487	70129	71260
1488	70173	71210
1489	70211	71153
1490	70252	71100
1491	70291	71045
1492	70334	70993
1493	70379	70945
1494	70422	70893
1495	70459	70836
1496	70499	70782
1497	70538	70726
1498	70580	70674
1499	70616	70616
1500	70661	70566
1501	70700	70512
1502	70742	70459
1503	70790	70414
1504	70854	70383
1505	70904	70339
1506	70970	70311
1507	71010	70256
1508	71048	70201
1509	71087	70146
1510	71127	70091
1511	71166	70037
1512	71204	69980
1513	71251	69934
1514	71292	69880
1515	71331	69825
1516	71388	69788
1517	71438	69743
1518	71478	69690
1519	71526	69644
1520	71594	69617
1521	71639	69568
1522	71689	69524
1523	71749	69490
1524	71798	69444
1525	71839	69391
1526	71880	69338
1527	71916	69280
1528	71951	69222
1529	71991	69168
1530	72034	69117
1531	72094	69082
1532	72139	69033
1533	72180	68980
1534	72220	68926
1535	72258	68871
1536	72303	68822
1537	72366	68790
1538	72416	68745
1539	72452	68688
1540	72496	68638
1541	72536	68585
1542	72574	68529
1543	72615	68476
1544	72655	68423
1545	72695	68369
1546	72737	68318
1547	72785	68271
1548	72841	68233
1549	72883	68180
1550	72919	68124
1551	72957	68068
1552	72998	68016
1553	73034	67959
1554	73078	67908
1555	73123	67860
1556	73167	67810
1557	73212	67761
1558	73252	67707
1559	73291	67653
1560	73332	67600
1561	73386	67560
1562	73426	67506
1563	73467	67454
1564	73510	67404
1565	73568	67367
1566	73610	67315
1567	73652	67264
1568	73695	67213
1569	73733	67158
1570	73779	67110
1571	73834	67071
1572	73885	67027
1573	73924	66973
1574	73968	66924
1575	74011	66873
1576	74056	66824
1577	74096	66771
1578	74134	66716
1579	74171	66660
1580	74215	66611
1581	74258	66560
1582	74297	66506
1583	74334	66450
1584	74374	66397
1585	74415	66345
1586	74457	66294
1587	74496	66240
1588	74535	66186
1589	74575	66132
1590	74612	66077
1591	74656	66028
1592	74703	65981
1593	74751	65934
1594	74796	65886
1595	74835	65832
1596	74872	65776
1597	74911	65723
1598	74953	65672
1599	74995	65620
1600	75033	65566
1601	75072	65513
1602	75109	65457
1603	75149	65404
1604	75203	65364
1605	75244	65312
1606	75285	65259
1607	75323	65205
1608	75363	65152
1609	75398	65095
1610	75435	65039
1611	75472	64985
1612	75513	64932
1613	75550	64877
1614	75590	64825
1615	75631	64773
1616	75673	64722
1617	75714	64671
1618	75771	64632
1619	75822	64589
1620	75863	64537
1621	75902	64484
1622	75941	64431
1623	75982	64379
1624	76027	64330
1625	76069	64280
1626	76109	64227
1627	76155	64180
1628	76201	64132
1629	76247	64085
1630	76291	64036
1631	76353	64002
1632	76399	63955
1633	76458	63918
1634	76520	63884
1635	76573	63842
1636	76614	63791
1637	76654	63738
1638	76696	63687
1639	76734	63633
1640	76774	63581
1641	76842	63551
1642	76896	63511
1643	76938	63460
1644	76986	63414
1645	77023	63359
1646	77062	63306
1647	77108	63258
1648	77152	63209
1649	77192	63157
1650	77232	63105
1651	77278	63057
1652	77317	63005
1653	77358	62953
1654	77403	62905
1655	77447	62856
1656	77500	62813
1657	77566	62782
1658	77605	62729
1659	77645	62677
1660	77686	62626
1661	77725	62572
1662	77760	62517
1663	77801	62465
