iter	Passed	Remaining
1092	66892	116710
1093	66955	116651
1094	67010	116579
1095	67067	116511
1096	67134	116459
1097	67208	116420
1098	67269	116359
1099	67330	116297
1100	67383	116222
1101	67438	116150
1102	67491	116075
1103	67544	116000
1104	67602	115933
1105	67662	115869
1106	67715	115794
1107	67769	115721
1108	67821	115645
1109	67870	115562
1110	67921	115484
1111	67973	115408
1112	68029	115339
1113	68098	115290
1114	68172	115252
1115	68230	115184
1116	68285	115113
1117	68342	115044
1118	68395	114971
1119	68453	114903
1120	68507	114830
1121	68560	114756
1122	68616	114686
1123	68667	114609
1124	68719	114532
1125	68772	114458
1126	68828	114389
1127	68882	114315
1128	68938	114246
1129	68996	114180
1130	69048	114104
1131	69110	114044
1132	69187	114009
1133	69272	113987
1134	69358	113968
1135	69431	113925
1136	69502	113881
1137	69555	113806
1138	69608	113733
1139	69662	113659
1140	69715	113586
1141	69767	113509
1142	69824	113442
1143	69882	113376
1144	69937	113304
1145	69992	113234
1146	70051	113169
1147	70104	113096
1148	70160	113026
1149	70214	112954
1150	70272	112888
1151	70325	112813
1152	70375	112735
1153	70425	112657
1154	70479	112584
1155	70540	112522
1156	70595	112451
1157	70644	112371
1158	70699	112301
1159	70759	112239
1160	70811	112163
1161	70860	112083
1162	70914	112011
1163	70973	111948
1164	71030	111880
1165	71083	111806
1166	71138	111737
1167	71199	111675
1168	71249	111598
1169	71304	111527
1170	71363	111464
1171	71419	111394
1172	71470	111319
1173	71526	111250
1174	71586	111188
1175	71650	111131
1176	71711	111069
1177	71771	111007
1178	71828	110941
1179	71898	110893
1180	71961	110836
1181	72030	110787
1182	72084	110716
1183	72136	110642
1184	72189	110568
1185	72250	110508
1186	72305	110438
1187	72355	110360
1188	72411	110292
1189	72478	110240
1190	72533	110169
1191	72607	110128
1192	72671	110072
1193	72729	110007
1194	72786	109941
1195	72841	109871
1196	72898	109804
1197	72955	109737
1198	73020	109683
1199	73075	109612
1200	73125	109535
1201	73176	109460
1202	73231	109390
1203	73293	109331
1204	73351	109265
1205	73409	109201
1206	73463	109130
1207	73524	109069
1208	73580	109001
1209	73633	108929
